Date,A,AAPL,ABBV,ABNB,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,AON,AOS,APA,APD,APH,APO,APP,APTV,ARE,ARES,ATO,AVB,AVGO,AVY,AWK,AXON,AXP,AZO,BA,BAC,BALL,BAX,BBY,BDX,BEN,BF-B,BG,BIIB,BK,BKNG,BKR,BLDR,BLK,BMY,BR,BRK-B,BRO,BSX,BX,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CEG,CF,CFG,CHD,CHRW,CHTR,CI,CIEN,CINF,CL,CLX,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COIN,COO,COP,COR,COST,CPAY,CPB,CPRT,CPT,CRH,CRL,CRWD,CSCO,CSGP,CSX,CTAS,CTRA,CTSH,CTVA,CVNA,CVS,CVX,D,DAL,DASH,DD,DDOG,DE,DECK,DELL,DG,DHI,DHR,DLR,DLTR,DOC,DOV,DOW,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EME,EMR,EOG,EPAM,EQIX,EQR,EQT,ERIE,ES,ESS,ETN,ETR,EVRG,EW,EXC,EXE,EXPD,EXPE,EXR,F,FANG,FAST,FCX,FDS,FDX,FE,FFIV,FICO,FIS,FISV,FITB,FIX,FOX,FOXA,FRT,FSLR,FTNT,FTV,GD,GDDY,GE,GEHC,GEN,GEV,GILD,GIS,GL,GLW,GM,GNRC,GOOG,GOOGL,GPC,GPN,GRMN,GS,HAL,HAS,HBAN,HCA,HD,HIG,HII,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,HWM,IBM,IDXX,IEX,INCY,IR,IT,ITW,KO,LNT,MMM,MO,SCHW,STZ,T,TECH,XOM,XYZ
2024-11-21,2882100,42108300,6847700,4061100,5561900,1923700,2240100,2002100,2540600,2943300,1810600,1602100,1426400,2849600,21346600,1331400,4108000,295800,1032700,2083200,1598000,475000,2437200,783900,8917400,5616760,29311400,1136300,3553200,412000,1961700,58800000,13185600,758800,975900,5505200,1972000,6144000,5784000,8502500.0,3048800,1186100,1114300,697200,453400,24835300,809400,953000,885100,2410300,92400,7845100,45336500,1402200,3782800,3295300,2059114,2499900,1858300,1165500,1885800,2844200,242700,6019100,1508200,473100,7441000,974900,4116800,1085000,4195100,4400600,792400,11390300,4379600,2008200,9423300,1833500,1416000,845200,2095500,1456000,19109500,1132000,1503600,3586400.0,1734600,3589500,1808300,774000,960600,1520400,1286100,478100,3642800,1218100,16695562,1864200,7508500,514000,1512400,6849100,5115400,3628200,25187400.0,992400,12535500,1000900,2320500,418800,2188500,8778800,477500,2825100,502300,4553900,16162400,2001100,12036200,1060800,7443800,5436200,4520600,1525300,7243200,7945200,3871700,9931500,2278000,5903061,8671800,4148700,2664000,6619700,3162300,2255000,2537000,1886100,4060300,3879300,718600,6158200,486900,1253000,1550600,3095300,707800,7169000,3230900,1186000,3527700,1750900,1470600,1010800,446000,2094700,4159300,1380700,397800,2810300,2875400,742800,508100,1275700,11367500,156300,1452800,241500,1632100,3386000,1780900,3734600,7606200,3853000,1567400,986700,686000,53409500,2140300,3150000,8872100,257500,1596900,1966100,318000,95200,4287000,2832300.0,3512600,312000,1733500,2511000,463400,2101300,4379700,5210864,1832200,884300,4532000,4930600.0,2393400,2671800.0,4057300,3659000,553500,4348000,11326700,494100,38839400,59734400,973500,1573300,577300,2281900,11476300,1495500,21905800,2322100,3722200,903900,564200,1174400,1438400,5974279,12939500,5969400,2093500,1568400,4364700,1225200,455040,1214700,2592700,5236400,537100,507100,2145200,2180900,526000,764000,17292300,1367400,2544800,5333600,5081800,1060400,23080900,1338400,14675400,14160500
2024-11-22,2067800,38168300,11328600,6301100,5349500,1569600,2211100,2287200,2695200,2329900,1312000,1905300,1108500,2048800,29753100,1770200,2853100,352400,626000,2730100,1820200,832800,2346300,639100,4242600,3049960,21784700,1052800,3053200,514000,2016000,31530800,7649600,755600,716600,12820800,2200200,4894800,3970600,6876400.0,3568200,1308500,940700,538100,333900,17332500,510700,1207700,698900,3788900,126000,13353100,37996200,1164300,4646300,4553100,2133907,2585200,2858800,1611400,1703700,2757900,246600,7641700,825900,713000,7412500,943600,3885200,998300,5571700,4504300,1326400,16671600,4677100,2264500,4481300,1893000,1721700,674600,2330500,1541900,32540400,1373000,1573600,2471600.0,1542300,2761000,1712400,1265700,1080200,1475200,1419700,391600,3538900,995100,11349999,3050400,11366500,410000,1311000,4143000,4895400,2051500,12187200.0,1140400,7516200,952400,2078700,299900,2502300,9911100,452800,3325100,575700,3442500,14952100,3842500,10783100,1414300,5678000,2720800,3745800,3881500,11153900,7005900,4785100,6625400,3507000,4641380,13878800,2202200,3056900,7688600,3828100,2667400,2330100,2526500,3013300,4224100,598600,5494100,518000,1270800,1178600,2008700,612100,7465200,4562600,1638000,3104500,1316000,1186000,773100,519600,2774500,8249500,1180200,661400,2212800,2545800,422900,512800,1049600,10015300,171600,1415900,213700,2407000,3700000,1897100,2711600,4039000,3284100,901900,1215600,547200,82556700,2188900,4208200,9109800,148600,1845800,2163400,346200,90200,3817300,2876600.0,3842700,411500,878800,1967600,511600,1731500,4060500,4258741,1433900,1226900,3405200,5934900.0,2545600,2714600.0,4545900,3919700,582200,3253300,14591700,859300,24497000,38604600,953300,1041600,776400,1733700,9522500,2107500,15157500,2133200,4932500,1063900,659000,1290400,1258500,4068192,8865800,6961100,1999900,3384500,6184100,1458400,343665,1450600,5093300,5320700,503400,410000,1521900,2163700,415900,950500,19562200,1461800,3052400,6617600,7738000,1421500,35732900,620600,13323400,9117000
2024-11-25,3355400,90152800,12465000,7930500,6879000,4050500,3054800,3320000,7303600,4481800,3078700,2967000,1512000,3384300,17646800,3663700,6513200,1260500,2181300,2929000,2087000,1393200,4504400,1658800,8926500,4071760,30923100,1526500,4695700,1144900,3605900,40685700,9612000,1910000,1303100,7440400,2640600,10999300,6091900,8052300.0,6421900,2326200,2048300,1828400,977400,26850600,1072300,4339200,1499700,3478400,206000,11479400,42718600,2565400,5928900,8716800,2435371,7134000,3651500,1980800,2091400,5329200,444500,12214300,2012500,1463700,14119700,815500,5246600,1844500,10227300,6691800,3005700,19558100,8288800,3582200,7261200,4398000,1825000,2013100,4553600,4158000,24680900,1944100,2267200,3459600.0,3037600,4462400,2535600,2658500,1110800,2588600,1728600,876400,6159200,1697600,25102242,3149000,14070000,736900,2644300,6401900,5535200,4899200,14645900.0,3223600,23447400,1484700,3240900,516600,3115900,9658600,941600,5688900,612700,5022800,52408200,3044900,13877200,2752000,8209000,3074200,9733800,9523400,15615700,10702400,5578700,7901300,4896000,6778518,7686200,3266900,3911700,12208200,4951300,4728600,4460500,4657000,4374700,7006900,1163100,9463700,943500,1920800,1567900,4163000,1864500,11970200,6579300,2813100,7571700,2308300,3996100,1732000,1768600,3433900,10287400,2468000,651300,5740100,5440300,729900,1977300,2317000,20758400,546000,3368900,432900,3559500,5319000,2099900,6645800,7013400,7018000,1879200,1810500,1359200,63469300,2957900,7753000,13286800,513100,2415600,2557500,1351800,283500,6316100,4340600.0,6146300,449000,3694100,6238300,938600,3914500,8804500,4738186,1569300,2847600,9740700,5272900.0,7137400,6212400.0,10754100,4852100,543100,8667000,25347300,688500,21395700,33135300,1648800,2202300,1721800,2940800,15280500,2000600,16560000,2688300,4544200,3381200,939600,2023800,2904500,4071800,21880100,14160200,4316800,2611400,13101500,2088200,579322,2656600,2907200,7189300,1140900,726600,3350900,3004100,778000,1392100,36805300,2362800,5074700,13567700,13029300,1493700,64729800,1165800,26580300,11126900
2024-11-26,3443900,45986200,6947500,3228200,4056800,1269200,2106100,2415700,6568700,3017100,1048400,2519900,803500,2277600,20868700,1238600,3640900,330800,1538500,1678500,1973300,1612900,2010500,916400,6517100,3193900,32092400,1285000,17010300,377500,1791400,41673700,8479200,974600,850800,4680200,1785000,4606700,2733700,4442200.0,4252100,1134800,1586300,603600,730100,16308800,540000,1332800,619200,2130500,247100,8235000,30301500,1169400,4311100,10598100,2768635,3406200,2499500,1518300,1418000,3239900,162700,4985700,1149500,772700,7432800,655800,3332000,1371900,4284200,3205500,968300,11605200,5294400,1684700,5718600,1796600,1623700,1509400,2216600,2914000,20993100,1144000,1792800,3881600.0,1748300,2582100,1254600,1513800,1155000,1694900,1086300,468800,4380600,944700,19624904,2752800,6629800,401000,2265700,5544000,4398900,2327400,13215700.0,1312100,12073700,978000,1438000,325100,2366200,4528100,881500,5616500,430800,6951300,14209700,1913800,9605800,1369500,4676900,2828900,3959100,1772300,7884800,7369500,4577000,5499600,2740900,5609808,4365600,1747300,1503000,12796200,3195700,1826400,2377700,1962600,3182200,3352400,752300,9225300,453400,996200,1148500,2850500,517800,10083200,4142000,1859600,3192600,809300,2435300,1113900,398000,2052200,4799500,1611200,451900,3254600,3129600,583000,708100,1071500,7663500,124900,1420800,284800,2096100,3712800,1630300,4643400,5591700,2605400,899200,991600,623500,47458800,2466800,4013400,11821000,230700,1669300,1801100,391800,202600,2646200,1868400.0,5109800,339100,1130400,3916800,659200,1790400,4729300,3435338,1095100,1925700,3918900,2040900.0,2871100,2007900.0,4406500,3642500,388000,3926700,25817300,517600,14937500,20486700,917500,1937000,1160600,2846500,11141900,1631200,9103300,1056500,2758600,1034400,573800,1108100,1985300,4459489,8299400,12112400,2312200,2207700,8026900,1307500,489183,1556000,1947700,4449500,587800,482300,1475600,1426700,545700,828400,14473300,1715200,3080300,7787200,5120900,2715400,30080300,995000,14827300,7855300
2024-11-27,2336900,33498400,5271500,2657000,3510300,991500,1657000,2324200,2943400,2093000,1515400,3442300,1054900,1558600,16716300,1208700,2461600,487600,1383200,1540900,1071900,528800,1429600,861700,4348700,3872760,30175300,748500,6622800,245500,1669400,28061600,6823600,620300,609100,4679600,1293800,4745400,1899500,4854000.0,2704600,814700,1213100,935400,532300,19722700,460000,746600,505600,1697000,137200,5210100,23278400,1667400,3605700,4011800,3018710,3085100,2266400,851400,1325100,2823700,171100,3149200,703700,481900,7064900,361700,5359300,777600,3788400,2361300,899000,9736100,4042200,1041500,4565600,1371900,848800,1327300,1734800,1977200,9131300,932100,1655700,2298200.0,980600,2120100,1054000,1315800,870200,1770200,945800,456900,3427500,1131100,17323599,2129100,5779500,550000,1763400,3468400,3320100,1561100,13290800.0,1536000,6237600,906600,1499500,455600,1895000,5355100,581300,3462800,249500,10807700,12703300,1754000,6371100,1261300,3353000,1456400,2517700,1765700,7597400,7674500,5400800,5557400,2031100,3891876,4084600,1258700,1203100,38089700,3306400,1865300,2271400,1719200,3148200,4668200,475300,5700600,392200,714200,1127700,2221900,558600,6298300,2003000,1260200,2818600,648400,1330400,559900,330900,1589300,5396300,1179400,391200,1869300,2004100,433900,459600,1234600,4702200,96100,1309800,220700,1117300,3827600,1543400,2753300,4227000,1560200,660100,855700,614100,28474200,1490400,4042200,7050400,173900,919400,2217300,345400,94100,2550200,2234400.0,2931900,417400,704300,2103900,471100,1714800,3834700,2327956,994500,1340700,2726200,1808000.0,2441300,2318200.0,5527200,2678300,364300,2362600,11386800,331800,12433400,19266500,908000,2782200,602100,1424500,7877100,1017800,9001500,757100,2293500,1044600,595600,1489000,1596500,3045070,16174000,27423800,2220600,832800,6952100,1060500,253964,995700,1766600,2995100,486200,728300,1150800,1170900,333800,796000,13263400,1383200,2579600,5723700,3977400,1028500,33206300,557000,11079100,6646100
2024-11-29,1183300,28481400,2710700,2664200,2523200,797200,1311300,1450200,1992600,1810700,805000,1317800,586700,1260600,7963500,1307200,1939700,231200,811900,830800,748200,312000,698700,363700,5944400,3584000,16085700,1098700,2232800,214000,1610200,24892400,5131600,463000,381300,2770600,769800,3449200,1429200,2715200.0,1852100,715300,455300,367200,616800,11024000,319000,593800,397600,1326600,93200,7100100,23262000,820100,2928300,2411700,1539502,1683500,1149100,801200,1109600,2180300,132700,2275700,372900,390000,4581600,253000,2969700,803900,3447000,1460400,957500,8606500,4236900,878200,2001700,1962100,1237600,465700,1344200,1838400,8047700,888700,958000,1185700.0,914300,1977700,965200,499000,553500,900400,667600,361200,2447100,465400,10197319,1161300,3845900,362900,1354100,2380200,1847100,1132300,9550200.0,740300,3918700,1103300,1095900,212500,1067000,2414900,428800,2656400,287800,2425500,11618400,1063000,5129500,981400,3209700,1399500,2467400,1441300,3947700,5077000,2553300,3111400,1619300,2778853,1892300,732200,813900,9534500,2440100,1148800,1931400,1492300,2164200,4748600,304500,4339600,234500,541700,608700,1899500,314300,3241000,1510400,1624200,3266400,722100,952300,734600,264900,1244000,3620900,1580900,177400,1531700,1837700,275100,362800,1464600,2469100,129300,912500,238700,991700,1542200,757500,2126000,2407400,1791900,427500,695100,1274000,28935200,820300,2693600,6512500,120200,665500,1662100,294700,80800,1126800,1543400.0,2029800,167300,425900,1456900,350100,2144900,2124100,1638580,538200,1047100,2054700,1277700.0,1909900,883700.0,3851000,1792500,311600,2409800,8064700,309700,9250700,14257200,554500,868700,394800,1170200,3484100,1492300,6349200,626800,2028700,816400,271700,869400,954500,2034468,7085600,8300900,1904800,608600,4412600,1525200,198409,533900,1352000,2640300,338600,268800,797600,907100,247300,570800,10648400,838000,1618300,3635500,3201600,833700,19673900,464400,9426500,4527400
2024-12-02,1702200,48137100,3936600,3608700,5338900,1472400,2445500,2006900,3240200,3951700,1279300,2073000,1191600,2188300,11820600,2491400,3544000,298400,592000,3159500,1990000,778500,1282900,825100,9100600,5286700,33102400,1093100,4677800,558700,2374800,39523200,5328000,856800,841200,5728000,766200,4549300,2935700,3805700.0,3074600,1118900,898500,862200,652800,21472400,492100,1000000,866800,2166900,160500,10097900,35891500,2025600,4065100,4253200,2399374,4832500,2289500,1531600,1663600,2840900,205900,3992200,727900,719600,9032100,334800,5031500,991100,3388000,2712700,1054000,11932600,6904000,2391600,3486700,1548500,1517900,757500,1970900,2514900,21179700,1697700,1618200,1908400.0,1425500,4491100,2076300,1200100,1194200,1107900,1245100,548700,4325300,890400,17342378,2683700,7894000,563000,1406700,3895500,3169500,2504500,11221100.0,1777200,5939700,950700,1955800,702800,2316800,4775600,651200,3280800,630300,5465300,15977400,1550800,12161300,1965300,5793000,2984000,3224600,2287900,11633700,6229600,5658700,6299600,2786800,3885184,4307800,1318600,1999900,13328000,3658200,1661600,2520200,2293500,4893800,4920000,541400,7611000,656800,1148700,1095200,3429900,694800,7837900,3277600,1833600,4655700,968200,1911600,533900,379600,2492200,4469300,2030500,319100,2922000,2835100,695400,536100,1705400,6497900,122100,2165500,295200,1131000,3390200,1836800,6509700,5682500,1953200,653800,1163300,633700,50034400,1719200,5147200,14413000,209700,1578700,2713700,479600,119400,2536000,2512700.0,3078300,216500,832400,3322300,597300,3843900,4379500,2616313,1936800,1533800,2817700,2247000.0,3877100,2328000.0,5023100,5151400,609500,4779700,10602600,431400,16593400,23789100,3119700,2602600,903100,1804100,6996800,1414600,8984300,1189000,2617100,1821400,537800,1264800,1611300,3422149,12697300,11320900,3020800,1522900,5542200,2377700,297676,1261300,2926400,2655900,711000,361400,1737300,1777200,410300,913800,16500100,1368400,3001900,5625300,5658500,1243100,44160600,922600,12687300,14027800
2024-12-03,1714800,38861000,4107600,4681000,4794900,1966600,3044700,2119300,2340500,5193900,2059800,1944500,920200,1917500,13176900,3045100,3456600,371200,1183100,1853700,1477900,538800,1277300,797900,5939900,2170680,22665300,1717900,5468800,484800,2551200,32214800,7181200,2140800,1134100,5016100,1441900,3633600,4156800,7364800.0,4287800,999800,833800,1000100,447100,17024400,796400,1455800,1383700,2128700,130000,6130300,38123800,1797600,3717600,3994100,3171859,2923800,2170500,1903200,1210800,2952300,195900,3583600,659400,941700,8763400,432000,4931600,990500,3191900,2643800,762200,17544200,4250800,1451000,2789300,1716200,1368100,1009800,1524400,1938500,19172800,1452100,1264000,1784600.0,2709500,3542900,1055500,1362900,1191600,1524600,1242800,473400,6203500,1035100,15313797,3600900,6011600,465400,1939200,5300800,3865400,2355000,10069300.0,1308100,5862600,1233600,1653900,527200,3793700,4295300,494400,2954400,458600,3581900,11746000,1524300,9960400,1391700,4328000,2372500,2631000,1653200,9011500,5900100,8405700,5337600,1886800,5378695,4220500,1166100,2066100,6989900,3813000,1888500,3035300,1186600,6081000,3783800,653300,9478500,619400,953400,1207400,2440600,523500,7316800,3609300,1821400,2982600,948200,1536000,715500,579100,1390100,6544300,1692000,340700,3092000,2362100,602400,386900,1479000,4868300,116500,2208300,322900,1303400,3542200,1186400,5808900,6606100,1818900,848300,625500,1085500,43904300,1804400,4567000,12218800,208000,2629000,2306200,385500,270600,4191500,3949100.0,2905600,270500,1378200,3142900,599400,1917800,3716700,2743440,1130800,1868100,2882300,2026700.0,2844300,2103800.0,5532000,4979200,576700,2934600,14234800,723800,15721500,22248700,924000,1326700,461700,1718100,7442000,1130800,8979000,1067300,2714000,1156200,471300,1306400,2598600,4268721,9325900,7311400,2999400,1449900,10704200,3986600,231299,1045900,2251700,3163800,731900,376700,1667700,1775400,510000,723500,24874500,1165700,2378400,8734800,4840200,1173100,63128700,595600,11756600,8252700
2024-12-04,1948900,44383900,6125500,3893400,3557100,1553300,2074000,3307000,2635200,3371800,1374300,1528700,1216100,2832300,24649700,2379600,3234100,303500,850500,1529800,2526900,611900,1360900,536000,5819800,3677360,25942700,890900,4173900,543500,2529200,48745700,5845900,1190500,865200,7094300,974900,4002800,4785700,5787200.0,2892500,1996300,830800,902300,444500,32748200,409000,1876600,924900,1561200,146600,9269300,24941300,2167200,3554400,3654500,2264414,8167400,3124100,1987100,1157300,2761200,203200,5837900,1262300,1029500,9533700,483600,3941100,782300,3507300,2658200,866300,12331900,3365500,1641200,2771600,1193800,1273500,1025700,2167600,3404000,19191500,2198300,826400,2701200.0,1896600,2762200,1058900,978200,1389900,1523700,1758700,338400,3971800,837500,15600607,5096000,12526000,511500,2913300,4948100,3068400,1783600,15798000.0,2071300,7291000,1002400,1784700,392000,6180200,3483700,505100,3463800,436600,5063900,16872100,2079100,17536100,1495100,6169700,1914800,2407700,1708900,7953800,7862700,4593500,5301200,2490000,4991515,9874800,1056400,1817900,6264500,5936900,2267700,4167500,1506300,9219000,3640200,461800,10962600,399900,768200,1047600,2218900,413800,13021700,3230000,1581400,3406900,680000,5090600,697600,340800,2256600,5700500,1903500,336600,2632700,3222500,933600,319600,1303200,7523600,72900,2831000,272600,1479600,4636600,1646400,6702400,4176500,1382200,1014600,930600,598200,66780700,2437500,4880800,18548200,155900,1840100,1801300,358700,128300,5089000,3801500.0,2848800,318100,1041500,2542900,619900,2304000,4979200,1655433,1307500,2202000,3713400,1932700.0,2698500,2424000.0,9124300,3152600,1773100,2561200,13225700,934400,18239800,31615100,796600,1589300,706700,1617300,7616700,2165400,13718200,1800100,1968800,1498600,558700,1192700,2094100,2816743,11767000,8736000,4124700,947300,5113800,4591600,460161,1269600,2313300,4104200,1303300,571000,2615100,1588000,538400,903100,28137700,1488400,2503400,8579800,6035200,898400,41534200,571800,19520600,12564100
2024-12-05,1994500,40033900,5444200,6174900,3269800,1379100,1821300,2629100,2474800,2991800,3169100,1378800,1012500,2234700,13809100,1897700,4392700,248900,869200,1523500,2322100,528100,1165000,1293800,8663800,3114920,29576900,1390700,3187000,457900,2291100,41140200,6967000,851300,939100,6727100,1730000,6688900,3823300,6384100.0,3383700,1186100,915400,616600,342900,18490000,491000,1050100,732400,2793600,105800,7119800,31572100,5253400,3549100,2873600,3004464,4582300,6334300,1876900,1037300,3635900,183700,5541900,1323400,880500,8116500,594400,3320200,1254400,4173500,2264000,803800,14307600,4799400,2585100,3246400,1291400,1870200,781100,1382400,2284800,21657700,2696700,1366100,2118200.0,1906600,3396200,1836200,943800,746800,1460400,1634800,531600,4407100,1073500,14527205,3253000,11209600,787600,3652000,4060400,3775900,1682200,19769900.0,1850100,7074700,1337100,2089400,427700,3687500,2907000,562800,3372500,469200,3191200,19121700,3286600,12745800,1015200,5626600,1823000,2475300,1549500,9063500,6358400,5964000,9380100,1985200,4160990,4512500,1159700,2345800,8115800,11391800,2146000,5335700,1507500,5203400,3340200,495700,9742500,466200,716100,1094800,2178700,447300,10313200,3275700,1811000,2373500,824300,2615800,663700,404500,2527300,4243800,1693500,323200,2377900,2623900,1118400,384800,1180200,7874200,98700,1674600,261800,1625000,3497600,1757400,4559500,4712300,1825300,1027400,1082400,516600,68162000,2157300,4317000,11873600,192700,1512400,2010000,478300,153000,4084900,7613800.0,3846400,261200,1188900,5140200,395900,1719900,3940700,2316146,1511800,1200900,7547300,2269200.0,3290600,2099500.0,12428600,2847000,950000,4480800,10017900,567300,16145500,21356200,1144200,2566900,958100,1672800,7722300,1666400,12806600,1384600,2523500,1087900,685100,1430600,1630300,5499906,26020400,8251100,3162900,1382400,9272300,1953400,330711,1081300,2472500,4791100,520300,799000,1760600,1632100,322400,716900,21040400,1232800,4171800,5398600,6796600,1329300,40155600,722100,15751200,9374200
